"","sum.water","sum.lulc.dst011","sum.lulc.dst040","sum.lulc.dst130","sum.lulc.dst140","sum.lulc.dst150","sum.lulc.dst160","sum.lulc.dst190","sum.lulc.dst200","sum.topo","sum.slope","sum.ntl","sum.pop20","mean.water","mean.lulc.dst011","mean.lulc.dst040","mean.lulc.dst130","mean.lulc.dst140","mean.lulc.dst150","mean.lulc.dst160","mean.lulc.dst190","mean.lulc.dst200","mean.topo","mean.slope","mean.ntl","mean.pop20"
"219",839727.5625,175830.875,1844736.375,1815402.125,34102968,1338937.25,4231058,390841,-127401.6640625,10332025,96340.609375,846601,5519.99560546875,8.47896480560303,1.77541375160217,18.6268215179443,18.3306255340576,344.347259521484,13.5196256637573,42.7221832275391,3.94643139839172,-1.28641045093536,104.32536315918,0.97277820110321,8.54836845397949,0.0557469017803669
"220",131665.015625,-25666.185546875,1193761,790539.8125,14986464,335588.75,908907.5625,30086,889656.125,422556.1875,17507.357421875,574952.125,857554.3125,3.01888370513916,-0.58848762512207,27.3711700439453,18.1259059906006,343.617401123047,7.69455289840698,20.8399028778076,0.689827382564545,20.3984966278076,9.6885871887207,0.401417762041092,13.1828002929688,19.6763687133789
"221",544.924621582031,348.702972412109,11915.3505859375,9365.9453125,154530.421875,835.655700683594,9730.69921875,-296.460205078125,9043.8896484375,6849.92431640625,490.319641113281,36325.3671875,182675.0625,1.20682990550995,0.77226310968399,26.3886070251465,20.7425079345703,342.234375,1.85070419311523,21.5503177642822,-0.656562447547913,20.0292587280273,15.1703433990479,1.08589768409729,80.4488143920898,404.565551757812
"222",302.258544921875,349.667053222656,15363.822265625,12121.3544921875,190126.25,1115.25451660156,11645.0908203125,-269.243774414062,11716.5419921875,8328.4453125,538.42919921875,40706.6640625,213914.8125,0.54428642988205,0.629656374454498,27.6661148071289,21.8273010253906,342.366271972656,2.00827360153198,20.9696788787842,-0.484835684299469,21.0983428955078,14.9972915649414,0.969566285610199,73.3017578125,385.304718017578
"223",46556.6875,295495.40625,1368973.375,1636055.875,4622293.5,232332.078125,4846464.5,1458311,-27514.392578125,3528105.5,70501.5859375,679.027770996094,0,3.00533866882324,19.0748920440674,88.3703002929688,105.61107635498,298.379425048828,14.9975566864014,312.850158691406,94.1372451782227,-1.77611577510834,227.747131347656,4.55103540420532,0.0438327677547932,0
"224",23547.255859375,31456.84765625,1652974.75,290385.25,11627391,250482.875,5380939.5,45700.38671875,-8237.8134765625,3493098.25,70816.9453125,617223.125,286348.0625,0.88420569896698,1.18121290206909,62.0696411132812,10.9040431976318,436.611602783203,9.4056978225708,202.055709838867,1.71606159210205,-0.309332072734833,131.166763305664,2.65919494628906,23.1768913269043,12.244912147522
"225",23957.111328125,15535.841796875,208186.90625,35566.15625,1378501,30905.68359375,673480.375,18703.818359375,-15159.7841796875,637026.25,7824.93359375,3871.54125976562,0,7.40048837661743,4.7991099357605,64.3101196289062,10.9865884780884,425.826812744141,9.54694175720215,208.041931152344,5.77771615982056,-4.68294382095337,196.781036376953,2.41716647148132,1.19594120979309,0
"226",18143.16796875,3284.12646484375,1381123.375,651751.5,6095222,235821.609375,2109999.5,22250.033203125,16866.7421875,1357167.75,21212.76953125,77721.78125,78037.71875,1.35828113555908,0.245864823460579,103.397254943848,48.7931175231934,456.316375732422,17.654691696167,157.964279174805,1.66573989391327,1.26272201538086,101.603828430176,1.58808553218842,5.81861019134521,6.52658367156982
"227",53722.41015625,-7511.4560546875,6366645,2856451.5,20490106,243122.21875,4238055,74327.203125,47474.93359375,3822276.5,49838.3046875,304040.59375,332502.78125,1.29806399345398,-0.181495025753975,153.833618164062,69.0188064575195,495.090759277344,5.87442350387573,102.401702880859,1.7959258556366,1.14710974693298,92.3554840087891,1.20421457290649,7.34635925292969,8.91601276397705
"228",89689.5078125,-24289.759765625,3106274.5,1466161.125,13652297,274113.53125,4781540.5,39688.80078125,99049.1328125,3011915.75,24623.90625,256160.375,290444.96875,2.98220300674438,-0.807641804218292,103.284561157227,48.7502975463867,453.942993164062,9.11435699462891,158.987655639648,1.31966459751129,3.29341340065002,100.147102355957,0.818752288818359,8.517409324646,9.95553970336914
